number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.21212121212121213,0.3333333333333333,0.810958904109589,0.5,250
0.0,0.0,1.0,0.5,750
0.5303030303030303,0.3333333333333333,0.16164383561643836,0.0,79
0.07575757575757576,0.0,0.4931506849315069,0.5,1100
0.015151515151515152,0.0,0.0,0.5,100
0.5909090909090909,0.0,0.6931506849315069,0.5,200
0.3181818181818182,0.0,0.16164383561643836,0.5,75
0.2272727272727273,0.0,0.4767123287671233,0.5,79
0.2272727272727273,0.0,0.4054794520547945,0.5,400
0.0,0.0,0.0,0.5,600
0.030303030303030304,0.0,0.0,0.5,150
0.3181818181818182,0.0,0.0,0.5,179
0.16666666666666669,0.0,0.4575342465753425,0.5,100
0.2272727272727273,0.0,0.0,0.0,50
0.6666666666666667,0.0,0.8191780821917808,0.0,85
0.2878787878787879,0.0,0.0,0.5,200
0.8030303030303031,0.3333333333333333,0.9424657534246575,0.0,160
0.045454545454545456,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,240
0.045454545454545456,0.0,0.11232876712328767,0.5,180
0.2727272727272727,0.0,0.10684931506849316,0.5,80
0.24242424242424243,0.0,0.9698630136986301,0.0,170
0.06060606060606061,0.0,0.8273972602739726,0.0,60
0.7727272727272727,0.0,0.0,0.5,69
0.015151515151515152,0.0,0.5150684931506849,0.5,300
0.07575757575757576,0.0,0.043835616438356165,0.5,175
0.045454545454545456,0.6666666666666667,0.873972602739726,0.0,32
0.06060606060606061,0.0,0.0,0.0,40
0.36363636363636365,0.3333333333333333,0.2191780821917808,0.0,65
0.0,0.0,0.0136986301369863,0.0,80
0.015151515151515152,0.0,0.0,0.5,155
0.33333333333333337,0.0,1.0,0.5,120
0.0,0.3333333333333333,0.0,0.5,199
0.15151515151515152,0.3333333333333333,0.1863013698630137,0.0,70
0.16666666666666669,0.0,0.0,0.5,150
0.030303030303030304,0.0,0.0,0.5,125
0.09090909090909091,0.0,0.0,0.5,145
0.030303030303030304,0.0,0.0,0.0,80
0.015151515151515152,0.0,0.0,0.5,200
0.030303030303030304,0.0,0.0,0.5,125
0.7272727272727273,0.0,0.010958904109589041,0.0,65
0.8939393939393939,0.0,0.10684931506849316,0.0,40
0.8787878787878788,0.3333333333333333,0.0,0.0,29
0.25757575757575757,0.0,0.0,0.5,120
0.0,0.0,0.0,0.0,200
0.2272727272727273,0.0,0.6027397260273972,0.0,40
0.0,0.0,0.005479452054794521,0.5,125
0.3939393939393939,0.0,0.40821917808219177,0.5,243
0.015151515151515152,0.0,1.0,0.0,90
0.0,0.0,0.0,0.5,125
0.8030303030303031,0.0,0.0273972602739726,0.5,40
0.19696969696969696,0.0,0.9972602739726028,0.0,75
0.0,0.0,0.0,0.0,40
0.0,0.0,0.0,0.5,70
0.0,0.0,0.0,0.5,170
0.3939393939393939,0.0,0.6493150684931507,0.5,90
0.045454545454545456,0.0,0.0,0.5,195
0.0,0.0,0.0,0.5,250
0.09090909090909091,0.3333333333333333,0.6383561643835617,0.0,70
0.21212121212121213,0.0,0.9205479452054794,0.5,200
0.030303030303030304,0.0,0.7643835616438356,0.5,275
0.25757575757575757,0.0,0.2,0.0,100
0.09090909090909091,0.0,0.19726027397260273,0.0,65
0.015151515151515152,1.0,0.4849315068493151,0.0,140
0.5606060606060607,0.0,0.0,0.0,68
0.030303030303030304,0.0,0.0,0.0,50
0.09090909090909091,1.0,0.7643835616438356,0.0,69
0.030303030303030304,0.0,0.0,0.0,60
0.07575757575757576,0.0,0.989041095890411,0.0,72
0.06060606060606061,0.0,0.0,1.0,45
0.12121212121212122,0.3333333333333333,0.0,0.0,45
0.13636363636363635,0.0,0.0,0.5,198
0.4545454545454546,0.6666666666666667,0.3424657534246575,0.5,280
0.045454545454545456,0.0,0.34794520547945207,0.5,249
0.7575757575757576,0.0,0.7342465753424657,0.5,200
0.030303030303030304,0.0,0.0,0.5,259
0.15151515151515152,0.0,0.18082191780821918,0.5,90
0.4696969696969697,0.0,0.6520547945205479,0.5,170
0.030303030303030304,0.3333333333333333,0.684931506849315,0.0,30
0.2272727272727273,0.0,0.0,0.5,149
0.07575757575757576,0.0,0.13424657534246576,0.0,95
0.13636363636363635,0.0,0.9780821917808219,0.5,500
0.015151515151515152,0.0,0.0,0.0,39
0.0,0.0,0.23835616438356164,0.5,500
1.0,0.0,0.15342465753424658,0.5,80
0.10606060606060606,0.0,0.0,0.5,140
0.10606060606060606,0.0,0.0,0.5,100
0.19696969696969696,0.0,0.0,0.5,70
0.10606060606060606,0.0,0.13424657534246576,0.5,199
0.48484848484848486,0.0,0.7561643835616438,0.5,119
0.07575757575757576,0.3333333333333333,1.0,0.0,40
0.015151515151515152,0.0,0.0,0.5,300
0.2272727272727273,0.0,0.13972602739726028,0.5,65
0.0,0.0,0.1506849315068493,0.0,59
0.0,0.0,0.46301369863013697,0.0,120
0.0,0.0,0.0,0.5,100
0.7727272727272727,0.6666666666666667,1.0,1.0,25
0.3787878787878788,0.0,0.0,0.5,109
0.2727272727272727,0.0,0.12602739726027398,0.5,110
0.015151515151515152,0.3333333333333333,0.0,0.0,150
0.48484848484848486,0.3333333333333333,0.4849315068493151,0.0,85
0.2272727272727273,0.0,0.0,0.0,99
0.09090909090909091,0.6666666666666667,0.4712328767123288,0.5,160
0.030303030303030304,0.0,0.0,0.5,125
0.045454545454545456,0.0,0.0,0.0,65
0.030303030303030304,0.0,0.010958904109589041,0.0,69
0.16666666666666669,0.0,0.0,0.5,108
0.42424242424242425,0.3333333333333333,0.14794520547945206,0.0,40
0.015151515151515152,0.0,0.0,0.0,50
0.7878787878787878,0.0,0.40273972602739727,0.5,124
0.030303030303030304,0.0,0.4136986301369863,0.0,60
0.0,0.0,1.0,0.5,500
0.0,0.0,0.9972602739726028,0.5,250
0.5757575757575758,0.0,0.0,0.5,115
0.015151515151515152,0.0,0.0,0.0,43
0.0,0.0,0.0,0.5,300
0.06060606060606061,0.0,0.0,0.0,120
0.8030303030303031,0.0,0.10684931506849316,0.0,89
0.0,0.0,0.0,0.5,200
0.045454545454545456,0.0,0.2136986301369863,0.5,150
0.0,0.0,0.9972602739726028,0.0,150
0.0,0.0,0.0,0.5,80
0.42424242424242425,0.3333333333333333,0.9205479452054794,0.5,124
0.7878787878787878,0.6666666666666667,0.810958904109589,0.5,129
0.0,0.0,0.0,0.0,65
0.21212121212121213,0.0,0.0,0.5,195
0.0,0.0,0.473972602739726,0.0,125
0.12121212121212122,0.0,0.0,0.0,80
0.0,0.0,0.11232876712328767,0.5,350
0.5909090909090909,0.0,0.20821917808219179,0.0,65
0.0,0.0,0.0,0.0,70
0.0,0.0,0.0,0.5,140
0.0,0.0,0.0,0.0,115
0.09090909090909091,0.0,0.4821917808219178,0.5,499
0.5606060606060607,0.0,0.021917808219178082,0.5,200
0.06060606060606061,0.0,0.0,0.5,110
0.015151515151515152,0.0,0.0,0.0,79
0.045454545454545456,0.0,0.0,0.5,140
0.030303030303030304,0.0,0.0,0.0,65
0.6666666666666667,0.0,0.3013698630136986,0.5,140
0.21212121212121213,0.0,0.4712328767123288,0.0,155
0.015151515151515152,0.0,0.0,0.5,77
0.06060606060606061,0.0,0.6876712328767123,0.5,220
0.8484848484848485,0.6666666666666667,0.0273972602739726,0.5,135
0.030303030303030304,0.0,0.5150684931506849,0.5,99
0.030303030303030304,0.0,0.06027397260273973,0.5,375
0.045454545454545456,0.0,0.2273972602739726,0.0,85
0.0,0.0,0.0,0.0,25
0.18181818181818182,0.0,0.0,0.0,49
0.09090909090909091,0.3333333333333333,0.2356164383561644,0.5,129
0.2272727272727273,0.0,0.2602739726027397,0.0,70
0.16666666666666669,0.0,0.0,0.5,104
0.0,0.0,0.4904109589041096,0.0,35
0.10606060606060606,0.0,0.24657534246575344,0.0,54
0.0,0.0,0.0,0.0,75
0.030303030303030304,0.0,0.0,0.0,53
0.0,0.0,0.016438356164383564,0.0,46
0.09090909090909091,0.0,0.0,0.0,70
0.0,0.0,0.1178082191780822,0.5,185
0.07575757575757576,1.0,0.0,0.0,89
0.0,0.0,0.0,0.5,135
0.7878787878787878,0.6666666666666667,0.16986301369863013,0.0,70
0.015151515151515152,0.0,0.0,0.0,35
0.5454545454545454,0.0,0.18904109589041096,0.0,85
0.19696969696969696,0.0,0.0,0.5,165
0.6212121212121212,0.0,0.6465753424657534,0.5,230
0.2272727272727273,0.6666666666666667,0.0027397260273972603,0.0,83
0.0,0.0,0.0,0.5,225
0.015151515151515152,0.0,0.0,0.0,65
0.4696969696969697,0.0,0.0,0.0,45
0.030303030303030304,0.0,0.06575342465753425,0.5,125
0.045454545454545456,0.0,0.23835616438356164,0.0,175
0.0,0.0,0.0,0.5,75
0.030303030303030304,1.0,0.21643835616438356,0.0,60
0.0,0.0,1.0,0.0,400
0.015151515151515152,0.0,0.0,0.5,75
0.5454545454545454,0.0,0.06301369863013699,1.0,50
0.9393939393939394,0.3333333333333333,0.4657534246575343,0.5,380
0.07575757575757576,0.0,0.0,0.0,99
0.0,0.0,0.021917808219178082,0.0,55
0.015151515151515152,0.3333333333333333,0.0,0.5,350
0.0,0.0,0.0,0.0,100
0.21212121212121213,0.3333333333333333,0.0027397260273972603,0.0,35
0.5303030303030303,0.0,0.8383561643835616,0.0,70
0.0,0.0,0.0,0.5,275
0.015151515151515152,0.0,0.0,0.5,50
0.0,0.0,0.0,0.0,55
0.030303030303030304,0.0,0.0,0.5,325
0.2878787878787879,0.0,0.1315068493150685,0.0,100
0.4393939393939394,0.0,0.03561643835616438,0.5,95
0.0,0.0,0.0,0.0,120
0.3181818181818182,0.0,0.15342465753424658,0.0,47
0.030303030303030304,0.0,0.0,0.5,125
0.0,0.0,0.0,0.5,200
0.0,0.0,0.0,0.5,200
0.0,0.3333333333333333,0.14794520547945206,0.0,109
0.2272727272727273,0.0,0.8712328767123287,0.0,100
0.07575757575757576,0.0,0.0,0.5,85
0.015151515151515152,0.0,0.0,0.0,45
0.015151515151515152,0.0,0.0,0.5,115
0.015151515151515152,0.3333333333333333,0.24383561643835616,0.0,175
0.33333333333333337,0.3333333333333333,0.16164383561643836,0.5,195
0.4090909090909091,0.0,0.0,0.0,43
0.36363636363636365,0.0,0.008219178082191782,0.5,179
0.0,0.0,0.0,0.0,50
0.0,0.0,0.06027397260273973,0.5,382
0.015151515151515152,0.0,0.0,0.5,165
0.09090909090909091,0.3333333333333333,0.0,0.5,155
0.0,0.0,0.0,0.0,75
0.2272727272727273,0.6666666666666667,0.24657534246575344,0.0,60
0.015151515151515152,0.3333333333333333,1.0,0.0,50
0.4393939393939394,0.0,0.7013698630136986,0.5,700
0.2878787878787879,0.6666666666666667,0.4904109589041096,0.5,300
0.4393939393939394,0.0,0.030136986301369864,0.5,150
0.0,1.0,0.4849315068493151,0.5,2000
0.09090909090909091,0.3333333333333333,0.0,0.5,199
0.21212121212121213,0.0,0.5753424657534246,0.0,75
0.15151515151515152,0.0,0.4438356164383562,0.0,75
0.18181818181818182,0.0,0.0,0.5,90
0.33333333333333337,0.0,0.24383561643835616,0.5,250
0.6666666666666667,0.0,0.019178082191780823,0.5,126
0.0,0.3333333333333333,0.0,0.0,75
0.9545454545454546,0.0,0.16712328767123288,0.5,75
0.015151515151515152,0.0,0.0,0.5,100
0.0,0.0,0.16164383561643836,0.5,275
0.015151515151515152,0.0,0.4931506849315069,0.5,169
0.045454545454545456,0.3333333333333333,0.9972602739726028,0.0,85
0.015151515151515152,0.0,0.0,0.5,140
0.0,0.0,0.0,0.0,40
0.0,0.0,0.0,0.5,499
0.0,0.0,0.0,0.0,88
0.2727272727272727,0.3333333333333333,0.0,0.5,175
0.0,0.0,0.6904109589041096,0.0,120
0.12121212121212122,0.0,0.0,0.0,47
0.015151515151515152,0.0,0.0,0.5,250
0.0,0.0,0.07671232876712329,0.5,390
0.5909090909090909,0.0,0.0027397260273972603,0.5,120
0.0,0.3333333333333333,0.9835616438356164,0.0,79
0.0,0.0,0.0,0.5,450
0.9696969696969697,0.0,0.9342465753424658,0.5,160
0.015151515151515152,0.0,0.9945205479452055,0.0,200
0.015151515151515152,0.3333333333333333,0.0,0.5,170
0.15151515151515152,0.0,0.008219178082191782,0.5,195
0.13636363636363635,0.3333333333333333,1.0,0.0,120
0.0,0.0,0.0,0.5,200
0.0,0.0,0.0,0.5,170
0.030303030303030304,0.0,0.0,0.0,38
0.7272727272727273,0.0,0.1452054794520548,0.5,200
0.015151515151515152,0.0,0.0,0.0,36
0.07575757575757576,0.0,0.024657534246575342,0.0,85
0.5151515151515151,1.0,0.9342465753424658,0.0,55
0.06060606060606061,0.0,0.2219178082191781,0.5,350
0.0,0.3333333333333333,0.0,0.0,50
0.0,0.0,0.8684931506849315,0.5,225
0.30303030303030304,0.0,0.3643835616438356,0.5,219
0.13636363636363635,1.0,0.8712328767123287,0.0,49
0.015151515151515152,0.0,0.0,0.5,225
0.7575757575757576,0.6666666666666667,0.3452054794520548,0.0,38
0.045454545454545456,0.0,0.0,0.5,160
0.9393939393939394,0.0,0.4136986301369863,0.5,112
0.030303030303030304,0.0,0.0,0.0,95
0.0,0.0,0.0,0.0,40
0.015151515151515152,0.0,0.0,0.5,215
0.07575757575757576,0.0,0.4821917808219178,0.5,128
0.030303030303030304,0.0,0.030136986301369864,0.5,151
0.0,0.0,0.0,0.0,65
0.5909090909090909,0.3333333333333333,0.0,0.5,199
0.18181818181818182,0.0,0.5287671232876713,0.5,90
0.4090909090909091,0.6666666666666667,0.9616438356164384,0.0,55
0.015151515151515152,0.0,0.008219178082191782,0.5,250
0.25757575757575757,0.0,0.2191780821917808,0.5,125
0.030303030303030304,0.0,0.010958904109589041,0.5,175
0.3484848484848485,0.0,0.08493150684931507,0.5,119
0.5151515151515151,0.0,0.43561643835616437,0.5,140
0.015151515151515152,0.0,0.010958904109589041,0.5,200
0.0,0.0,0.3150684931506849,0.0,70
0.09090909090909091,0.3333333333333333,0.0,0.0,42
0.015151515151515152,0.3333333333333333,0.0,0.0,83
0.0,0.0,0.0,0.0,59
0.0,0.0,0.8547945205479452,0.5,350
0.0,0.0,0.043835616438356165,0.0,60
0.3787878787878788,0.0,0.38082191780821917,0.5,125
0.5454545454545454,0.6666666666666667,0.7287671232876712,0.5,160
0.030303030303030304,0.3333333333333333,0.46301369863013697,0.5,79
0.0,1.0,0.9863013698630138,0.0,58
0.15151515151515152,0.0,0.0,0.5,132
0.07575757575757576,0.0,0.0,1.0,68
0.13636363636363635,0.6666666666666667,0.0,0.5,150
0.09090909090909091,1.0,0.4465753424657534,0.0,44
0.13636363636363635,0.0,0.052054794520547946,0.0,99
0.045454545454545456,0.3333333333333333,0.0,0.0,100
0.0,0.0,0.24383561643835616,0.0,2800
0.0,0.0,0.024657534246575342,0.5,150
0.4545454545454546,0.0,0.18904109589041096,0.5,180
0.9242424242424243,0.0,0.410958904109589,0.5,345
0.0,0.0,0.0,0.0,190
0.015151515151515152,0.0,0.0,0.5,150
0.030303030303030304,0.0,0.3095890410958904,0.5,150
0.0,0.0,0.0,0.5,120
0.06060606060606061,0.0,0.2,0.5,90
0.06060606060606061,0.0,0.24383561643835616,0.0,150
0.3787878787878788,0.0,0.1506849315068493,0.5,185
0.3787878787878788,0.0,0.0,0.5,165
0.0,0.0,0.24657534246575344,0.0,125
0.030303030303030304,0.0,0.0,0.0,65
0.015151515151515152,0.0,0.008219178082191782,0.0,250
0.030303030303030304,0.3333333333333333,0.1095890410958904,0.5,300
0.015151515151515152,0.0,0.0,0.5,200
0.18181818181818182,0.0,0.0,0.5,225
0.06060606060606061,0.0,0.0,0.5,95
0.5757575757575758,0.0,0.810958904109589,0.5,260
0.10606060606060606,0.0,0.0,0.5,210
0.09090909090909091,0.0,0.7178082191780822,0.0,90
0.36363636363636365,0.0,0.0,0.5,102
0.4545454545454546,0.0,0.726027397260274,0.5,110
0.0,0.0,0.0,0.0,79
0.015151515151515152,0.0,0.0,0.5,100
0.045454545454545456,0.0,0.0,0.5,121
0.0,0.0,0.0,0.5,500
0.10606060606060606,0.0,0.0,0.5,195
0.8030303030303031,0.0,0.33424657534246577,0.5,130
0.10606060606060606,0.0,0.4876712328767123,0.0,82
0.030303030303030304,0.0,0.8904109589041096,0.5,444
0.015151515151515152,0.0,0.0,0.5,143
0.18181818181818182,0.0,0.0,0.5,120
0.0,1.0,0.23835616438356164,0.0,98
0.13636363636363635,0.0,0.18356164383561643,0.0,75
0.3484848484848485,0.0,0.7945205479452054,0.0,65
0.0,0.0,0.0,0.5,90
0.3484848484848485,1.0,0.8958904109589041,0.0,50
0.21212121212121213,0.0,0.21643835616438356,0.0,79
0.0,0.0,0.0,0.5,275
0.2272727272727273,0.0,0.0136986301369863,0.5,275
0.0,0.6666666666666667,0.0,0.5,105
0.09090909090909091,0.0,0.0,0.5,349
0.7727272727272727,0.0,0.38082191780821917,0.0,145
0.015151515151515152,0.0,0.0,0.0,38
0.0,0.0,0.0,0.0,50
0.19696969696969696,0.6666666666666667,0.0,0.0,75
0.030303030303030304,0.0,0.0,0.5,95
0.030303030303030304,0.0,0.9945205479452055,1.0,100
0.3787878787878788,0.0,0.07945205479452055,0.0,45
0.7121212121212122,0.3333333333333333,0.9205479452054794,0.5,175
0.030303030303030304,0.0,0.0,0.0,50
0.18181818181818182,0.0,0.18082191780821918,0.5,140
0.06060606060606061,0.3333333333333333,0.0,0.5,110
0.0,0.3333333333333333,0.4876712328767123,0.0,50
0.5,0.0,0.0,0.0,35
0.030303030303030304,0.0,0.0,0.0,60
0.2272727272727273,0.0,0.024657534246575342,0.5,160
0.0,0.0,0.0,0.5,95
0.045454545454545456,0.0,0.0,0.5,409
0.8787878787878788,0.0,0.3780821917808219,0.5,165
0.0,0.3333333333333333,1.0,0.0,66
0.25757575757575757,0.0,0.08767123287671233,0.5,1500
0.8333333333333334,0.0,0.9452054794520548,0.0,78
0.045454545454545456,0.0,0.0,0.5,140
0.015151515151515152,0.3333333333333333,0.0,0.0,95
0.10606060606060606,0.0,1.0,0.0,100
0.06060606060606061,0.0,0.0,0.0,35
0.10606060606060606,0.3333333333333333,0.4246575342465753,0.0,55
0.045454545454545456,0.0,0.0,0.5,150
0.06060606060606061,0.0,0.673972602739726,0.5,215
0.16666666666666669,0.0,0.32054794520547947,0.5,142
0.0,0.0,0.0,0.5,150
0.045454545454545456,0.0,0.5342465753424658,0.5,299
0.09090909090909091,0.0,0.7123287671232876,0.5,1485
0.5757575757575758,0.6666666666666667,0.0,0.5,84
0.015151515151515152,0.0,0.0,0.5,260
0.10606060606060606,0.3333333333333333,0.0,0.0,97
0.21212121212121213,0.0,0.0,0.0,70
0.09090909090909091,0.3333333333333333,0.7726027397260274,0.5,139
0.015151515151515152,0.0,0.6164383561643836,0.5,225
0.06060606060606061,0.0,0.0,0.5,290
0.0,0.0,0.0,0.5,87
0.07575757575757576,0.0,0.0136986301369863,0.5,95
0.015151515151515152,0.0,0.0,0.5,150
0.0,0.0,0.0,0.0,63
0.8484848484848485,0.3333333333333333,0.24657534246575344,0.0,70
0.06060606060606061,0.0,0.019178082191780823,0.5,120
0.06060606060606061,0.0,0.0,0.5,60
0.0,0.0,0.13972602739726028,0.5,215
0.33333333333333337,0.0,0.21095890410958903,0.0,160
0.015151515151515152,0.0,0.0,0.0,100
0.030303030303030304,0.0,0.0,0.0,50
0.07575757575757576,0.0,0.0,0.0,110
0.21212121212121213,0.3333333333333333,0.410958904109589,0.5,2500
0.0,0.0,0.2219178082191781,0.0,50
0.07575757575757576,0.0,0.1178082191780822,0.5,450
0.0,0.0,0.0,0.0,69
0.0,0.0,0.0958904109589041,0.5,178
0.0,0.0,0.0,0.0,75
0.33333333333333337,0.3333333333333333,0.0,0.0,50
0.3181818181818182,0.0,0.04657534246575343,0.5,195
0.0,0.0,0.0,0.0,75
0.0,0.0,0.0,0.5,190
0.0,0.0,0.736986301369863,0.0,150
0.24242424242424243,0.3333333333333333,0.4410958904109589,0.5,100
0.16666666666666669,0.0,0.0,0.5,160
0.7272727272727273,0.3333333333333333,0.03287671232876713,0.0,45
0.06060606060606061,0.0,0.030136986301369864,0.5,94
0.030303030303030304,0.6666666666666667,0.23287671232876714,0.0,140
0.25757575757575757,0.0,0.0,0.0,70
0.19696969696969696,0.3333333333333333,0.863013698630137,0.0,79
0.8181818181818182,0.0,0.0,0.5,95
0.12121212121212122,0.3333333333333333,0.0,0.5,82
0.07575757575757576,0.3333333333333333,0.0,0.5,159
0.6515151515151515,0.3333333333333333,0.7753424657534247,0.0,49
0.09090909090909091,0.0,0.0,0.5,205
0.0,0.0,0.0,0.5,400
0.06060606060606061,0.0,0.0,0.5,105
0.9242424242424243,0.6666666666666667,0.989041095890411,0.0,30
0.045454545454545456,0.0,0.0,0.0,75
0.09090909090909091,0.3333333333333333,0.0,0.0,55
0.015151515151515152,0.0,0.0,0.0,53
0.0,0.0,0.33972602739726027,0.5,305
0.4090909090909091,0.3333333333333333,0.030136986301369864,0.5,175
0.0,0.0,0.0,0.5,85
0.5454545454545454,0.0,0.043835616438356165,0.5,295
0.13636363636363635,0.0,0.904109589041096,0.0,100
0.06060606060606061,0.0,0.0,0.5,270
0.3484848484848485,0.0,0.29863013698630136,0.5,129
0.0,0.0,0.0,1.0,125
0.0,0.0,0.0,0.5,300
0.030303030303030304,0.0,0.0,0.0,90
0.030303030303030304,0.0,0.057534246575342465,0.0,64
0.30303030303030304,0.0,0.0,0.5,200
0.4393939393939394,0.6666666666666667,0.3452054794520548,0.0,180
0.0,0.0,0.0,0.0,40
0.5,0.0,0.0547945205479452,0.5,115
0.25757575757575757,0.3333333333333333,0.19726027397260273,0.0,150
0.42424242424242425,0.0,0.0,0.0,79
0.48484848484848486,0.0,0.1506849315068493,0.5,165
0.045454545454545456,0.0,0.0,0.0,85
0.0,0.0,0.4465753424657534,0.0,41
0.2727272727272727,0.0,0.1506849315068493,0.0,80
0.030303030303030304,0.0,0.904109589041096,0.5,350
0.015151515151515152,0.0,0.0,0.0,55
0.8939393939393939,0.0,0.6794520547945205,0.5,110
0.5757575757575758,0.3333333333333333,0.2821917808219178,0.0,130
0.8030303030303031,0.0,0.6027397260273972,0.5,250
0.36363636363636365,0.0,0.8575342465753425,0.5,119
0.045454545454545456,0.0,0.07945205479452055,0.5,189
0.12121212121212122,0.0,0.4767123287671233,0.5,130
0.24242424242424243,0.0,0.15616438356164383,0.0,120
0.015151515151515152,0.0,0.0,0.0,45
0.0,0.0,0.0,0.0,55
0.10606060606060606,0.0,0.1589041095890411,1.0,53
0.030303030303030304,0.0,0.0,0.5,99
0.06060606060606061,0.3333333333333333,0.0,0.5,113
0.0,0.0,0.0,0.5,120
0.015151515151515152,0.0,0.0,0.5,200
0.4090909090909091,0.0,0.0958904109589041,0.0,35
0.2727272727272727,0.3333333333333333,0.0,0.5,250
0.15151515151515152,0.0,0.0,0.0,55
0.030303030303030304,0.0,0.0,0.0,375
0.12121212121212122,0.0,0.0,0.5,169
0.030303030303030304,0.0,0.2191780821917808,0.5,600
0.5606060606060607,0.0,0.8575342465753425,0.0,50
0.0,0.0,0.0,0.0,45
0.030303030303030304,0.0,0.2684931506849315,0.5,250
0.030303030303030304,0.0,0.08767123287671233,0.5,100
0.0,0.0,0.0,0.0,50
0.5606060606060607,0.0,0.5068493150684932,0.5,180
0.0,0.0,0.021917808219178082,0.0,105
0.09090909090909091,0.0,0.0,0.0,90
0.2878787878787879,0.0,0.2767123287671233,0.5,299
0.7575757575757576,0.0,0.6657534246575343,0.5,240
0.030303030303030304,0.0,0.0,0.0,86
0.015151515151515152,0.0,0.0,0.0,100
0.15151515151515152,0.0,0.17534246575342466,0.5,89
0.0,0.0,0.0,0.0,60
0.696969696969697,0.0,0.9260273972602739,0.0,100
0.045454545454545456,0.3333333333333333,0.0,0.0,60
0.0,0.0,0.989041095890411,0.0,75
0.030303030303030304,0.0,0.0,0.0,80
0.5151515151515151,0.0,0.0,0.5,122
0.0,0.3333333333333333,0.0,0.0,50
0.4393939393939394,0.0,0.6219178082191781,0.5,83
0.0,0.0,0.0,0.5,300
0.8939393939393939,0.0,0.4931506849315069,0.5,325
0.0,0.0,0.0,0.5,100
0.030303030303030304,0.0,0.4904109589041096,0.0,49
0.0,0.0,0.0,0.5,100
0.015151515151515152,1.0,0.9972602739726028,0.0,80
0.015151515151515152,0.0,0.0,0.0,50
0.015151515151515152,0.0,0.057534246575342465,0.0,105
0.12121212121212122,0.0,0.4301369863013699,0.5,96
0.6212121212121212,0.0,0.09863013698630137,0.5,199
0.06060606060606061,0.0,0.024657534246575342,0.0,50
0.015151515151515152,0.0,0.0,0.5,285
0.0,0.0,0.0,0.5,85
0.0,0.0,0.0,0.5,400
0.06060606060606061,0.0,0.0,0.5,109
0.015151515151515152,0.0,0.024657534246575342,0.5,250
0.15151515151515152,0.0,0.06575342465753425,0.0,130
0.15151515151515152,0.0,0.0,0.5,150
0.06060606060606061,0.0,0.0,0.5,300
0.6515151515151515,0.0,0.0,0.0,65
0.19696969696969696,0.0,0.1506849315068493,0.5,180
0.696969696969697,0.0,0.8849315068493151,0.5,190
0.10606060606060606,0.0,0.3232876712328767,0.5,250
0.10606060606060606,0.0,0.16712328767123288,0.0,40
0.18181818181818182,0.0,0.11232876712328767,0.5,75
0.045454545454545456,0.3333333333333333,0.4575342465753425,0.5,160
0.6212121212121212,0.0,0.18904109589041096,0.5,149
0.06060606060606061,0.0,0.0,0.0,55
0.21212121212121213,0.0,0.0,0.0,79
0.15151515151515152,0.0,0.6547945205479452,0.5,125
0.030303030303030304,0.0,0.0,0.5,100
0.6363636363636364,0.0,0.12328767123287672,0.0,90
0.09090909090909091,0.3333333333333333,0.0,0.0,40
0.0,0.0,0.0,1.0,250
0.5606060606060607,0.0,0.7068493150684931,0.5,170
0.12121212121212122,0.0,0.0,0.0,60
0.030303030303030304,0.0,0.0,0.0,80
0.13636363636363635,0.3333333333333333,0.9342465753424658,0.0,90
0.030303030303030304,0.0,0.21095890410958903,0.0,50
0.0,0.0,0.136986301369863,0.5,168
0.13636363636363635,0.0,0.0,0.0,35
0.0,0.0,0.0,0.0,200
0.015151515151515152,0.0,0.0,0.0,40
0.09090909090909091,0.0,0.136986301369863,0.0,55
0.07575757575757576,0.0,0.4328767123287671,0.0,25
0.3181818181818182,0.0,0.23835616438356164,0.0,100
0.0,0.0,0.0,0.5,150
0.07575757575757576,0.0,0.0,0.5,120
0.030303030303030304,0.0,0.0,0.0,65
0.5303030303030303,0.0,0.2876712328767123,0.5,150
0.030303030303030304,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,75
0.015151515151515152,0.0,0.9287671232876712,0.5,115
0.33333333333333337,0.0,0.6547945205479452,0.5,90
0.4696969696969697,0.3333333333333333,0.6027397260273972,0.5,199
0.5757575757575758,0.6666666666666667,0.0,0.0,70
0.25757575757575757,0.0,0.1780821917808219,0.0,174
0.09090909090909091,0.0,0.0,0.5,75
0.07575757575757576,0.0,0.0,0.5,110
0.2272727272727273,0.3333333333333333,0.736986301369863,0.0,45
0.21212121212121213,0.6666666666666667,0.3095890410958904,0.0,145
0.015151515151515152,0.0,0.4328767123287671,0.0,98
0.0,0.0,0.07671232876712329,0.0,84
0.12121212121212122,0.0,0.0,0.5,129
0.030303030303030304,0.0,0.0,0.5,125
0.045454545454545456,0.3333333333333333,0.904109589041096,0.0,50
0.015151515151515152,0.0,0.1917808219178082,0.5,250
0.21212121212121213,0.0,0.23835616438356164,0.5,300
0.045454545454545456,0.0,0.0,0.0,40
0.09090909090909091,0.3333333333333333,0.0,0.5,159
0.015151515151515152,0.0,0.0,0.0,100
0.0,0.3333333333333333,0.8136986301369863,0.0,59
0.0,0.6666666666666667,0.21095890410958903,0.5,120
0.30303030303030304,0.0,0.7780821917808219,0.5,110
